<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.01.19	02:05:00	4668.75	4670.26	4665.61	4666.39	2798	0	20
2026.01.19	02:10:00	4666.39	4669.37	4665.17	4665.52	2308	0	20
2026.01.19	02:15:00	4665.54	4668.86	4661.06	4663.35	2565	0	20
2026.01.19	02:20:00	4663.35	4678.33	4663.06	4676.74	2676	0	20
2026.01.19	02:25:00	4676.76	4678.03	4674.13	4675.90	1849	0	20
2026.01.19	02:30:00	4675.90	4678.44	4673.54	4678.32	1920	0	20
2026.01.19	02:35:00	4678.32	4680.89	4674.40	4678.68	2492	0	20
2026.01.19	02:40:00	4678.71	4682.09	4676.33	4677.82	2459	0	20
2026.01.19	02:45:00	4677.82	4679.02	4674.58	4677.79	2078	0	20
2026.01.19	02:50:00	4677.75	4677.83	4672.49	4672.90	1879	0	20
2026.01.19	02:55:00	4672.87	4678.42	4671.98	4675.28	2237	0	20
2026.01.19	03:00:00	4675.26	4678.45	4669.09	4669.62	3863	0	20
2026.01.19	03:05:00	4669.61	4676.88	4667.32	4671.49	3412	0	20
2026.01.19	03:10:00	4671.48	4672.40	4661.96	4663.22	3534	0	20
2026.01.19	03:15:00	4663.22	4667.89	4656.56	4664.96	3519	0	20
2026.01.19	03:20:00	4664.96	4669.73	4659.05	4659.21	3186	0	20
2026.01.19	03:25:00	4659.20	4662.97	4657.20	4662.24	3148	0	20
2026.01.19	03:30:00	4662.28	4664.47	4660.03	4661.54	2896	0	20
2026.01.19	03:35:00	4661.52	4663.50	4656.14	4657.50	3062	0	20
2026.01.19	03:40:00	4657.52	4662.75	4656.73	4662.44	2561	0	20
2026.01.19	03:45:00	4662.45	4664.34	4659.90	4664.34	2749	0	20
2026.01.19	03:50:00	4664.35	4667.58	4661.97	4663.00	2894	0	20
2026.01.19	03:55:00	4663.09	4663.18	4657.14	4657.38	2673	0	20
2026.01.19	04:00:00	4657.37	4658.84	4653.22	4655.86	2990	0	20
2026.01.19	04:05:00	4655.84	4664.21	4655.41	4662.34	2743	0	20
2026.01.19	04:10:00	4662.34	4665.02	4659.00	4659.20	2232	0	20
2026.01.19	04:15:00	4659.20	4662.30	4657.89	4659.51	1508	0	20
2026.01.19	04:20:00	4659.51	4660.62	4657.10	4659.59	1539	0	20
2026.01.19	04:25:00	4659.67	4660.74	4656.87	4660.01	1959	0	20
2026.01.19	04:30:00	4660.01	4663.85	4659.18	4660.48	2583	0	20
2026.01.19	04:35:00	4660.48	4662.35	4658.97	4661.27	2325	0	20
2026.01.19	04:40:00	4661.27	4662.27	4656.60	4658.52	2282	0	20
2026.01.19	04:45:00	4658.53	4659.63	4655.03	4658.29	2457	0	20
2026.01.19	04:50:00	4658.29	4661.36	4657.44	4660.61	2444	0	20
2026.01.19	04:55:00	4660.60	4664.47	4660.11	4662.46	2650	0	20
2026.01.19	05:00:00	4662.46	4667.61	4662.44	4664.84	2176	0	20
2026.01.19	05:05:00	4664.85	4667.83	4664.26	4667.47	2107	0	20
2026.01.19	05:10:00	4667.47	4669.66	4667.17	4668.92	2494	0	20
2026.01.19	05:15:00	4668.92	4669.87	4666.91	4667.12	2027	0	20
2026.01.19	05:20:00	4667.13	4667.86	4664.81	4664.86	2018	0	20
2026.01.19	05:25:00	4664.86	4667.40	4663.94	4664.67	2139	0	20
2026.01.19	05:30:00	4664.69	4665.79	4661.96	4664.20	1959	0	20
2026.01.19	05:35:00	4664.20	4664.39	4662.17	4662.93	1900	0	20
2026.01.19	05:40:00	4662.93	4665.94	4662.21	4663.00	1761	0	20
2026.01.19	05:45:00	4662.99	4663.54	4659.44	4660.57	1690	0	20
2026.01.19	05:50:00	4660.35	4660.80	4658.22	4660.25	1609	0	20
2026.01.19	05:55:00	4660.25	4660.34	4658.31	4658.39	1477	0	20
2026.01.19	06:00:00	4658.40	4660.77	4658.20	4660.77	1328	0	20
2026.01.19	06:05:00	4660.77	4661.45	4659.72	4661.15	1134	0	20
2026.01.19	06:10:00	4661.14	4662.25	4659.56	4662.22	1612	0	20
2026.01.19	06:15:00	4662.23	4663.14	4660.58	4661.97	1445	0	20
2026.01.19	06:20:00	4661.98	4662.70	4660.59	4662.04	1145	0	20
2026.01.19	06:25:00	4662.03	4664.90	4661.98	4662.34	1435	0	20
2026.01.19	06:30:00	4662.35	4663.09	4660.32	4661.73	807	0	20
2026.01.19	06:35:00	4661.71	4661.92	4659.24	4661.15	1223	0	20
2026.01.19	06:40:00	4661.15	4661.98	4659.62	4661.54	1014	0	20
2026.01.19	06:45:00	4661.57	4664.24	4661.11	4663.86	1027	0	20
2026.01.19	06:50:00	4663.89	4665.97	4663.52	4664.86	1372	0	20
2026.01.19	06:55:00	4664.85	4665.25	4663.23	4663.23	1279	0	20
2026.01.19	07:00:00	4663.23	4669.51	4663.09	4668.95	1540	0	20
2026.01.19	07:05:00	4668.93	4671.20	4667.14	4669.02	1720	0	20
2026.01.19	07:10:00	4669.06	4670.39	4668.60	4669.53	1103	0	20
2026.01.19	07:15:00	4669.52	4670.53	4669.31	4669.87	921	0	20
2026.01.19	07:20:00	4669.85	4672.25	4669.03	4671.69	1257	0	20
2026.01.19	07:25:00	4671.70	4672.30	4668.83	4669.17	1386	0	20
2026.01.19	07:30:00	4669.17	4674.23	4669.03	4670.51	2383	0	20
2026.01.19	07:35:00	4670.51	4671.38	4667.34	4667.41	1948	0	20
2026.01.19	07:40:00	4667.42	4668.25	4663.76	4664.26	2047	0	20
2026.01.19	07:45:00	4664.25	4670.10	4664.09	4668.87	2021	0	20
2026.01.19	07:50:00	4668.87	4669.52	4665.65	4667.23	1952	0	20
2026.01.19	07:55:00	4667.25	4671.95	4667.25	4669.95	1917	0	20
2026.01.19	08:00:00	4669.96	4670.34	4668.68	4669.97	2081	0	20
2026.01.19	08:05:00	4669.99	4670.14	4666.78	4669.20	1782	0	20
2026.01.19	08:10:00	4669.20	4670.53	4668.70	4669.26	1939	0	20
2026.01.19	08:15:00	4669.26	4670.12	4668.49	4669.73	1519	0	20
2026.01.19	08:20:00	4669.73	4672.59	4669.72	4671.38	1505	0	20
2026.01.19	08:25:00	4671.41	4671.80	4669.40	4669.79	1446	0	20
2026.01.19	08:30:00	4669.79	4675.10	4669.71	4674.70	1797	0	20
2026.01.19	08:35:00	4674.70	4676.45	4673.36	4674.51	1666	0	20
2026.01.19	08:40:00	4674.50	4674.50	4671.45	4672.39	1736	0	20
2026.01.19	08:45:00	4672.42	4675.38	4672.40	4674.62	1627	0	20
2026.01.19	08:50:00	4674.61	4677.12	4674.07	4676.57	1771	0	20
2026.01.19	08:55:00	4676.57	4679.02	4676.43	4677.98	2330	0	20
2026.01.19	09:00:00	4677.91	4678.32	4674.52	4676.55	1801	0	20
2026.01.19	09:05:00	4676.54	4678.52	4675.03	4675.16	1715	0	20
2026.01.19	09:10:00	4675.25	4675.43	4668.25	4669.81	2424	0	20
2026.01.19	09:15:00	4669.82	4670.10	4663.77	4664.36	1858	0	20
2026.01.19	09:20:00	4664.39	4665.86	4663.83	4665.24	1742	0	20
2026.01.19	09:25:00	4665.25	4669.00	4665.18	4667.46	1534	0	20
2026.01.19	09:30:00	4667.44	4669.65	4666.18	4667.39	1187	0	20
2026.01.19	09:35:00	4667.38	4667.54	4665.35	4666.56	1097	0	20
2026.01.19	09:40:00	4666.56	4666.70	4664.75	4664.76	1189	0	20
2026.01.19	09:45:00	4664.76	4666.33	4663.04	4665.43	1727	0	20
2026.01.19	09:50:00	4665.44	4665.49	4663.07	4664.13	1264	0	20
2026.01.19	09:55:00	4664.13	4666.07	4661.92	4665.13	1840	0	20
2026.01.19	10:00:00	4665.12	4669.72	4663.82	4669.37	2232	0	20
2026.01.19	10:05:00	4669.37	4672.90	4668.38	4670.68	1981	0	20
2026.01.19	10:10:00	4670.68	4673.85	4669.21	4669.44	1740	0	20
2026.01.19	10:15:00	4669.44	4669.77	4667.19	4667.42	1449	0	20
2026.01.19	10:20:00	4667.42	4670.94	4667.30	4669.84	1303	0	20
2026.01.19	10:25:00	4669.84	4671.05	4668.11	4669.38	1361	0	20
2026.01.19	10:30:00	4669.37	4670.94	4668.57	4669.21	1087	0	20
2026.01.19	10:35:00	4669.19	4669.19	4666.69	4668.72	1401	0	20
2026.01.19	10:40:00	4668.72	4669.46	4666.85	4667.78	1416	0	20
2026.01.19	10:45:00	4667.80	4669.15	4665.76	4666.68	1470	0	20
2026.01.19	10:50:00	4666.68	4667.85	4663.69	4663.86	2091	0	20
2026.01.19	10:55:00	4663.91	4664.15	4661.68	4663.59	1935	0	20
2026.01.19	11:00:00	4663.60	4666.13	4662.05	4664.46	1578	0	20
2026.01.19	11:05:00	4664.47	4669.42	4664.43	4668.91	1597	0	20
2026.01.19	11:10:00	4668.90	4671.50	4668.89	4670.77	1638	0	20
2026.01.19	11:15:00	4670.75	4672.74	4670.58	4671.45	1893	0	20
2026.01.19	11:20:00	4671.45	4672.83	4667.22	4667.59	1880	0	20
2026.01.19	11:25:00	4667.56	4668.85	4666.11	4666.62	1567	0	20
2026.01.19	11:30:00	4666.63	4669.16	4665.02	4669.08	1679	0	20
2026.01.19	11:35:00	4669.08	4670.46	4667.98	4668.54	1242	0	20
2026.01.19	11:40:00	4668.53	4669.84	4667.27	4669.58	1421	0	20
2026.01.19	11:45:00	4669.55	4669.88	4668.91	4669.68	942	0	20
2026.01.19	11:50:00	4669.68	4669.87	4668.38	4669.32	1098	0	20
2026.01.19	11:55:00	4669.31	4669.36	4667.18	4668.41	1187	0	20
2026.01.19	12:00:00	4668.40	4668.55	4666.74	4667.40	1194	0	20
2026.01.19	12:05:00	4667.40	4669.23	4667.34	4667.91	927	0	20
2026.01.19	12:10:00	4667.91	4670.23	4667.08	4670.17	1046	0	20
2026.01.19	12:15:00	4670.26	4671.20	4667.14	4667.53	1444	0	20
2026.01.19	12:20:00	4667.52	4669.22	4666.13	4668.23	1269	0	20
2026.01.19	12:25:00	4668.23	4668.76	4665.54	4665.80	1168	0	20
2026.01.19	12:30:00	4665.83	4666.85	4664.08	4666.59	1552	0	20
2026.01.19	12:35:00	4666.60	4667.02	4664.64	4664.86	1210	0	20
2026.01.19	12:40:00	4664.85	4664.90	4661.30	4661.59	1486	0	20
2026.01.19	12:45:00	4661.59	4666.31	4661.56	4665.38	1580	0	20
2026.01.19	12:50:00	4665.39	4666.63	4664.51	4666.58	1108	0	20
2026.01.19	12:55:00	4666.57	4666.91	4663.44	4663.72	1152	0	20
2026.01.19	13:00:00	4663.72	4664.32	4661.86	4663.67	1106	0	20
2026.01.19	13:05:00	4663.67	4665.24	4662.75	4664.32	1038	0	20
2026.01.19	13:10:00	4664.33	4666.60	4664.30	4664.32	814	0	20
2026.01.19	13:15:00	4664.33	4664.67	4661.80	4662.43	861	0	20
2026.01.19	13:20:00	4662.44	4663.92	4662.38	4663.62	826	0	20
2026.01.19	13:25:00	4663.61	4667.14	4663.48	4666.92	894	0	20
2026.01.19	13:30:00	4666.93	4667.52	4664.90	4665.15	981	0	20
2026.01.19	13:35:00	4665.15	4665.15	4663.32	4663.50	867	0	20
2026.01.19	13:40:00	4663.49	4665.34	4660.13	4664.75	1471	0	20
2026.01.19	13:45:00	4664.81	4666.03	4661.28	4662.61	1991	0	20
2026.01.19	13:50:00	4662.58	4663.53	4661.16	4663.19	1802	0	20
2026.01.19	13:55:00	4663.19	4664.15	4659.62	4660.71	1953	0	20
2026.01.19	14:00:00	4660.66	4663.52	4660.15	4662.79	1382	0	20
2026.01.19	14:05:00	4662.79	4665.08	4662.70	4664.19	1149	0	20
2026.01.19	14:10:00	4664.19	4666.29	4663.46	4665.82	1023	0	20
2026.01.19	14:15:00	4665.85	4671.99	4665.78	4670.11	2100	0	20
2026.01.19	14:20:00	4670.10	4671.42	4669.17	4670.61	1538	0	20
2026.01.19	14:25:00	4670.60	4672.05	4670.24	4670.91	1317	0	20
2026.01.19	14:30:00	4670.91	4673.39	4669.97	4672.38	1655	0	20
2026.01.19	14:35:00	4672.38	4672.48	4670.49	4671.55	1205	0	20
2026.01.19	14:40:00	4671.55	4673.67	4670.29	4671.62	1380	0	20
2026.01.19	14:45:00	4671.61	4671.99	4669.91	4669.95	1059	0	20
2026.01.19	14:50:00	4669.97	4671.05	4668.17	4670.83	1524	0	20
2026.01.19	14:55:00	4670.81	4672.82	4670.05	4671.98	1651	0	20
2026.01.19	15:00:00	4671.98	4673.57	4668.55	4670.59	2460	0	20
2026.01.19	15:05:00	4670.59	4672.90	4669.09	4670.72	1777	0	20
2026.01.19	15:10:00	4670.75	4671.79	4668.67	4670.30	2139	0	20
2026.01.19	15:15:00	4670.28	4671.69	4669.92	4670.47	1781	0	20
2026.01.19	15:20:00	4670.47	4671.90	4668.63	4670.70	1717	0	20
2026.01.19	15:25:00	4670.72	4672.05	4669.01	4671.75	1518	0	20
2026.01.19	15:30:00	4671.74	4673.72	4670.45	4671.21	1821	0	20
2026.01.19	15:35:00	4671.21	4671.84	4668.12	4670.41	1479	0	20
2026.01.19	15:40:00	4670.41	4670.75	4666.49	4668.39	1539	0	20
2026.01.19	15:45:00	4668.36	4669.42	4667.40	4668.40	1529	0	20
2026.01.19	15:50:00	4668.40	4668.46	4665.16	4666.40	1487	0	20
2026.01.19	15:55:00	4666.40	4667.00	4664.54	4666.15	1672	0	20
2026.01.19	16:00:00	4666.14	4666.84	4663.68	4664.37	1716	0	20
2026.01.19	16:05:00	4664.37	4665.87	4662.38	4662.68	1734	0	20
2026.01.19	16:10:00	4662.68	4665.06	4661.62	4664.99	1666	0	20
2026.01.19	16:15:00	4664.99	4667.34	4663.41	4667.24	2123	0	20
2026.01.19	16:20:00	4667.20	4668.34	4667.05	4667.61	1391	0	20
2026.01.19	16:25:00	4667.62	4668.49	4666.92	4668.01	1142	0	20
2026.01.19	16:30:00	4668.03	4670.32	4667.22	4667.22	2130	0	20
2026.01.19	16:35:00	4667.20	4668.09	4663.91	4664.83	1715	0	20
2026.01.19	16:40:00	4664.83	4667.28	4664.07	4667.26	1432	0	20
2026.01.19	16:45:00	4667.24	4667.39	4665.42	4666.35	1472	0	20
2026.01.19	16:50:00	4666.35	4668.90	4666.10	4668.28	1634	0	20
2026.01.19	16:55:00	4668.28	4668.68	4666.53	4666.58	1947	0	20
2026.01.19	17:00:00	4666.56	4669.99	4664.64	4667.86	2418	0	20
2026.01.19	17:05:00	4667.87	4670.88	4667.47	4669.74	1662	0	20
2026.01.19	17:10:00	4669.74	4669.74	4666.72	4668.13	1905	0	20
2026.01.19	17:15:00	4668.14	4668.88	4665.67	4665.91	1902	0	20
2026.01.19	17:20:00	4665.95	4666.76	4664.41	4664.83	1738	0	20
2026.01.19	17:25:00	4664.82	4666.77	4664.30	4666.70	1468	0	20
2026.01.19	17:30:00	4666.71	4667.02	4666.02	4666.59	1229	0	20
2026.01.19	17:35:00	4666.56	4669.74	4665.96	4669.67	1532	0	20
2026.01.19	17:40:00	4669.67	4671.20	4667.13	4670.25	1901	0	20
2026.01.19	17:45:00	4670.25	4672.64	4669.66	4672.47	1696	0	20
2026.01.19	17:50:00	4672.46	4674.86	4671.10	4674.84	1590	0	20
2026.01.19	17:55:00	4674.84	4676.01	4672.98	4674.25	1928	0	20
2026.01.19	18:00:00	4674.25	4675.55	4671.76	4673.09	1727	0	20
2026.01.19	18:05:00	4673.08	4673.54	4671.32	4672.88	1334	0	20
2026.01.19	18:10:00	4672.87	4674.29	4672.23	4672.41	1307	0	20
2026.01.19	18:15:00	4672.42	4672.80	4670.40	4671.78	1229	0	20
2026.01.19	18:20:00	4671.77	4672.87	4671.16	4671.89	1231	0	20
2026.01.19	18:25:00	4671.90	4672.35	4671.23	4671.69	1245	0	20
2026.01.19	18:30:00	4671.70	4672.40	4670.66	4670.76	949	0	20
2026.01.19	18:35:00	4670.77	4673.56	4670.66	4673.18	1126	0	20
2026.01.19	18:40:00	4673.17	4673.79	4672.51	4673.20	987	0	20
2026.01.19	18:45:00	4673.18	4673.44	4671.87	4672.90	1649	0	20
2026.01.19	18:50:00	4672.89	4673.41	4671.56	4672.44	1554	0	20
2026.01.19	18:55:00	4672.44	4673.68	4671.92	4672.19	1435	0	20
2026.01.19	19:00:00	4672.19	4673.02	4671.61	4672.96	1128	0	20
2026.01.19	19:05:00	4672.95	4672.96	4670.92	4671.44	982	0	20
2026.01.19	19:10:00	4671.45	4671.82	4670.53	4670.92	1046	0	20
2026.01.19	19:15:00	4670.93	4671.47	4669.30	4670.58	1051	0	20
2026.01.19	19:20:00	4670.58	4670.78	4669.98	4670.04	671	0	20
2026.01.19	19:25:00	4670.03	4671.37	4669.22	4670.93	1185	0	20
2026.01.19	19:30:00	4670.93	4673.37	4670.91	4672.16	1356	0	20
2026.01.19	19:35:00	4672.13	4673.04	4671.75	4672.92	902	0	20
2026.01.19	19:40:00	4672.92	4676.25	4672.92	4676.24	1213	0	20
2026.01.19	19:45:00	4676.23	4676.71	4674.17	4676.03	1215	0	20
2026.01.19	19:50:00	4676.02	4678.77	4676.02	4678.03	1474	0	20
2026.01.19	19:55:00	4678.00	4678.39	4675.80	4676.25	1584	0	20
2026.01.19	20:00:00	4676.25	4676.25	4673.84	4674.45	1139	0	20
2026.01.19	20:05:00	4674.44	4675.41	4673.85	4674.43	1341	0	20
2026.01.19	20:10:00	4674.45	4676.02	4674.22	4675.52	1026	0	20
2026.01.19	20:15:00	4675.52	4676.96	4675.18	4675.96	878	0	20
2026.01.19	20:20:00	4676.00	4680.32	4676.00	4679.14	1423	0	20
2026.01.19	20:25:00	4679.15	4679.19	4678.06	4678.41	1250	0	20
2026.01.19	20:30:00	4678.40	4678.51	4676.12	4676.43	1008	0	20
2026.01.19	20:35:00	4676.43	4677.43	4675.17	4677.38	695	0	20
2026.01.19	20:40:00	4677.37	4678.70	4675.82	4677.71	771	0	20
2026.01.19	20:45:00	4677.71	4678.15	4676.21	4676.46	765	0	20
2026.01.19	20:50:00	4676.46	4676.67	4675.61	4676.08	773	0	20
2026.01.19	20:55:00	4676.14	4676.89	4675.38	4676.66	791	0	20
2026.01.19	21:00:00	4676.66	4676.73	4673.60	4674.63	1463	0	20
2026.01.19	21:05:00	4674.64	4675.07	4673.77	4674.34	1273	0	20
2026.01.19	21:10:00	4674.35	4674.47	4671.97	4672.02	1127	0	20
2026.01.19	21:15:00	4671.97	4672.57	4670.99	4672.31	1192	0	20
2026.01.19	21:20:00	4672.31	4672.34	4668.33	4670.21	1580	0	20
2026.01.19	21:25:00	4670.21	4671.56	4667.15	4670.74	1118	0	20
2026.01.19	21:30:00	4670.77	4670.77	4670.77	4670.77	1	0	21
2026.01.20	01:00:00	4672.41	4676.96	4666.43	4668.73	2444	0	20
2026.01.20	01:05:00	4668.72	4671.71	4667.90	4670.85	1294	0	20
2026.01.20	01:10:00	4670.85	4671.42	4669.07	4670.87	922	0	20
2026.01.20	01:15:00	4670.87	4672.38	4669.65	4671.81	902	0	20
2026.01.20	01:20:00	4671.80	4672.18	4667.97	4667.99	834	0	20
2026.01.20	01:25:00	4667.99	4669.03	4664.94	4666.28	1171	0	20
2026.01.20	01:30:00	4666.27	4668.14	4665.43	4667.77	1095	0	20
2026.01.20	01:35:00	4667.76	4668.91	4665.28	4665.96	835	0	20
2026.01.20	01:40:00	4665.94	4666.95	4664.44	4666.10	1107	0	20
2026.01.20	01:45:00	4666.10	4666.94	4665.86	4665.96	712	0	20
2026.01.20	01:50:00	4665.96	4666.22	4664.97	4665.61	666	0	20
2026.01.20	01:55:00	4665.61	4666.45	4664.96	4665.35	839	0	20
2026.01.20	02:00:00	4665.35	4666.88	4664.24	4664.60	1424	0	20
2026.01.20	02:05:00	4664.64	4667.29	4664.25	4666.53	1094	0	20
2026.01.20	02:10:00	4666.54	4667.95	4665.95	4667.94	791	0	20
2026.01.20	02:15:00	4667.93	4667.98	4665.32	4665.59	791	0	20
2026.01.20	02:20:00	4665.56	4665.85	4663.96	4664.41	1030	0	20
2026.01.20	02:25:00	4664.18	4664.52	4659.52	4659.64	1583	0	20
2026.01.20	02:30:00	4659.66	4665.82	4659.64	4664.79	1397	0	20
2026.01.20	02:35:00	4664.79	4666.31	4661.83	4662.15	1699	0	20
2026.01.20	02:40:00	4662.15	4663.29	4660.70	4663.15	1134	0	20
2026.01.20	02:45:00	4663.13	4664.15	4662.69	4662.80	1322	0	20
2026.01.20	02:50:00	4662.79	4663.93	4661.72	4662.78	1370	0	20
2026.01.20	02:55:00	4662.79	4664.01	4660.39	4660.45	1701	0	20
2026.01.20	03:00:00	4660.42	4668.82	4659.98	4668.32	2962	0	20
2026.01.20	03:05:00	4668.37	4673.43	4667.42	4671.60	2439	0	20
2026.01.20	03:10:00	4671.60	4672.87	4667.55	4670.21	2380	0	20
2026.01.20	03:15:00	4670.20	4672.30	4668.77	4669.75	2482	0	20
2026.01.20	03:20:00	4669.76	4670.11	4666.19	4668.82	2602	0	20
2026.01.20	03:25:00	4668.87	4672.04	4668.83	4671.01	2011	0	20
2026.01.20	03:30:00	4671.00	4674.37	4670.98	4674.33	1895	0	20
2026.01.20	03:35:00	4674.32	4676.03	4673.59	4674.67	1985	0	20
2026.01.20	03:40:00	4674.69	4674.99	4672.44	4673.17	2049	0	20
2026.01.20	03:45:00	4673.17	4674.85	4672.45	4672.46	1854	0	20
2026.01.20	03:50:00	4672.46	4673.07	4671.75	4672.12	2140	0	20
2026.01.20	03:55:00	4672.10	4672.41	4665.84	4669.68	2719	0	20
2026.01.20	04:00:00	4669.67	4671.96	4669.28	4669.83	2206	0	20
2026.01.20	04:05:00	4669.84	4670.67	4666.14	4667.07	2505	0	20
2026.01.20	04:10:00	4667.07	4668.43	4665.52	4666.11	2139	0	20
2026.01.20	04:15:00	4666.13	4668.20	4665.63	4667.58	1508	0	20
2026.01.20	04:20:00	4667.58	4669.12	4667.09	4668.07	1533	0	20
2026.01.20	04:25:00	4668.07	4673.49	4668.05	4672.00	1759	0	20
2026.01.20	04:30:00	4672.00	4674.32	4670.25	4673.63	2333	0	20
2026.01.20	04:35:00	4673.65	4674.56	4672.09	4673.66	2319	0	20
2026.01.20	04:40:00	4673.68	4674.81	4672.20	4674.06	1851	0	20
2026.01.20	04:45:00	4674.02	4674.19	4667.88	4668.10	2381	0	20
2026.01.20	04:50:00	4668.09	4669.16	4666.87	4668.55	2108	0	20
2026.01.20	04:55:00	4668.56	4669.89	4667.52	4668.71	1728	0	20
2026.01.20	05:00:00	4668.73	4670.00	4666.81	4668.61	1867	0	20
2026.01.20	05:05:00	4668.60	4669.01	4666.13	4666.55	2384	0	20
2026.01.20	05:10:00	4666.55	4671.51	4666.55	4671.51	1865	0	20
2026.01.20	05:15:00	4671.54	4673.47	4671.14	4673.02	2118	0	20
2026.01.20	05:20:00	4673.02	4674.16	4672.21	4673.22	2142	0	20
2026.01.20	05:25:00	4673.21	4673.86	4672.66	4673.24	1854	0	20
2026.01.20	05:30:00	4673.27	4675.55	4672.76	4675.42	1552	0	20
2026.01.20	05:35:00	4675.42	4676.06	4674.82	4675.88	1012	0	20
2026.01.20	05:40:00	4675.86	4678.89	4675.86	4676.86	1502	0	20
2026.01.20	05:45:00	4676.86	4678.51	4676.86	4677.81	1419	0	20
2026.01.20	05:50:00	4677.80	4681.50	4677.72	4680.21	1834	0	20
2026.01.20	05:55:00	4680.20	4680.84	4678.68	4680.14	1141	0	20
2026.01.20	06:00:00	4680.12	4681.83	4679.72	4679.72	1218	0	20
2026.01.20	06:05:00	4679.72	4682.55	4679.63	4680.30	1121	0	20
2026.01.20	06:10:00	4680.31	4681.02	4679.70	4680.43	1466	0	20
2026.01.20	06:15:00	4680.43	4683.00	4680.39	4682.56	1313	0	20
2026.01.20	06:20:00	4682.54	4684.33	4682.05	4683.75	1604	0	20
2026.01.20	06:25:00	4683.77	4687.15	4683.59	4685.92	2205	0	20
2026.01.20	06:30:00	4685.93	4687.92	4684.42	4687.52	1796	0	20
2026.01.20	06:35:00	4687.53	4691.77	4687.23	4690.23	2202	0	20
2026.01.20	06:40:00	4690.23	4693.43	4689.00	4689.77	2082	0	20
2026.01.20	06:45:00	4689.77	4694.38	4688.91	4693.17	1960	0	20
2026.01.20	06:50:00	4693.17	4693.83	4691.61	4693.30	1574	0	20
2026.01.20	06:55:00	4693.29	4697.04	4692.39	4695.25	2078	0	20
2026.01.20	07:00:00	4695.25	4697.62	4694.88	4695.21	1846	0	20
2026.01.20	07:05:00	4695.18	4701.15	4694.68	4697.02	2131	0	20
2026.01.20	07:10:00	4697.02	4701.42	4696.59	4699.57	1806	0	20
2026.01.20	07:15:00	4699.57	4700.53	4697.81	4698.17	1590	0	20
2026.01.20	07:20:00	4698.17	4699.37	4694.83	4695.24	1487	0	20
2026.01.20	07:25:00	4695.21	4699.44	4695.05	4695.93	1898	0	20
2026.01.20	07:30:00	4695.93	4705.11	4694.26	4704.77	3056	0	20
2026.01.20	07:35:00	4704.74	4705.25	4701.20	4703.23	2763	0	20
2026.01.20	07:40:00	4703.24	4706.16	4701.11	4705.02	2721	0	20
2026.01.20	07:45:00	4705.03	4707.76	4704.83	4707.54	2442	0	20
2026.01.20	07:50:00	4707.53	4710.19	4707.48	4709.97	2380	0	20
2026.01.20	07:55:00	4709.99	4716.72	4709.45	4714.60	2778	0	20
2026.01.20	08:00:00	4714.60	4716.16	4707.54	4713.20	3096	0	20
2026.01.20	08:05:00	4713.19	4717.08	4712.53	4713.46	2448	0	20
2026.01.20	08:10:00	4713.41	4716.74	4712.04	4713.01	2498	0	20
2026.01.20	08:15:00	4713.02	4715.47	4709.97	4714.21	2590	0	20
2026.01.20	08:20:00	4714.02	4714.51	4709.54	4710.69	2308	0	20
2026.01.20	08:25:00	4710.70	4713.53	4709.51	4712.45	2292	0	20
2026.01.20	08:30:00	4712.45	4715.00	4708.93	4708.93	2646	0	20
2026.01.20	08:35:00	4708.91	4710.94	4706.53	4706.86	2866	0	20
2026.01.20	08:40:00	4706.85	4711.27	4705.54	4710.71	2613	0	20
2026.01.20	08:45:00	4710.73	4714.23	4709.33	4713.64	2210	0	20
2026.01.20	08:50:00	4713.64	4715.25	4712.71	4714.59	2123	0	20
2026.01.20	08:55:00	4714.62	4715.20	4712.39	4712.47	1679	0	20
2026.01.20	09:00:00	4712.47	4715.81	4711.45	4713.84	1920	0	20
2026.01.20	09:05:00	4713.93	4714.93	4712.65	4713.88	1590	0	20
2026.01.20	09:10:00	4713.85	4717.70	4713.78	4715.50	1843	0	20
2026.01.20	09:15:00	4715.49	4716.89	4714.87	4716.41	1523	0	20
2026.01.20	09:20:00	4716.41	4720.73	4714.80	4719.22	1814	0	20
2026.01.20	09:25:00	4719.21	4722.15	4716.44	4718.14	2267	0	20
2026.01.20	09:30:00	4718.28	4720.83	4716.80	4719.32	1764	0	20
2026.01.20	09:35:00	4719.33	4721.64	4718.85	4719.12	1663	0	20
2026.01.20	09:40:00	4719.12	4720.75	4718.36	4720.10	1579	0	20
2026.01.20	09:45:00	4720.12	4722.71	4719.82	4720.67	1762	0	20
2026.01.20	09:50:00	4720.66	4720.89	4716.58	4716.93	1569	0	20
2026.01.20	09:55:00	4716.93	4717.81	4714.87	4716.12	1782	0	20
2026.01.20	10:00:00	4716.13	4720.84	4715.05	4720.62	1968	0	20
2026.01.20	10:05:00	4720.62	4725.11	4718.89	4724.50	2063	0	20
2026.01.20	10:10:00	4724.50	4725.65	4723.05	4724.47	1909	0	20
2026.01.20	10:15:00	4724.47	4724.50	4721.42	4721.62	1709	0	20
2026.01.20	10:20:00	4721.62	4725.20	4719.79	4720.31	2146	0	20
2026.01.20	10:25:00	4720.33	4721.60	4718.10	4718.59	1920	0	20
2026.01.20	10:30:00	4718.59	4724.58	4718.08	4720.98	2108	0	20
